,id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type
0,0Lcgf6yhcC1d2mkafHogkx,pockets,59,track,False,True,208230,1,1,7uwY65fDg3FVJ8MkJ5QuZK,easy life,7uwY65fDg3FVJ8MkJ5QuZK,easy life,19shw25AfTD9BWmV0kuhDn,pockets,2017-11-22,1,album
1,6BxhzevDe4Mzrabj9Pa1eZ,nightmares,66,track,False,True,207326,1,10,7uwY65fDg3FVJ8MkJ5QuZK,easy life,7uwY65fDg3FVJ8MkJ5QuZK,easy life,2xOawu4iq9fwcdFNvGBTdl,life's a beach,2021-05-28,12,album
2,66TsQdpn3KuBjuqAxyILRf,Absurd,49,track,False,False,217280,1,2,6KNqvxgfYVRSzgAE1j2UT5,Declan Welsh and The Decadent West,6KNqvxgfYVRSzgAE1j2UT5,Declan Welsh and The Decadent West,1pOJVlPjOyDNlgGaGA4NCm,"Cheaply Bought, Expensively Sold",2019-10-18,12,album
3,5cIWkWH6xVdEllQ9ksuu2E,Sun,62,track,False,False,187720,1,4,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,1I1ZFdY9LI6kxPANmduRcN,Beacon,2012-09-03,12,album
4,4BsQ6HzywRiSHf45WXRft8,Sleep Alone,56,track,False,False,236440,1,6,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,1I1ZFdY9LI6kxPANmduRcN,Beacon,2012-09-03,12,album
5,4JHg4nNYUJQ5HULcCmI18R,What You Know,75,track,False,False,189693,1,8,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,6n8oS6u5qw6xWGT754V1M6,Tourist History,2010-03-01,10,album
6,0K0JJ3QZEHYhBwkE21L2HZ,skeletons,64,track,False,False,178713,1,4,7uwY65fDg3FVJ8MkJ5QuZK,easy life,7uwY65fDg3FVJ8MkJ5QuZK,easy life,2xOawu4iq9fwcdFNvGBTdl,life's a beach,2021-05-28,12,album
7,6FtIK0IkmG33lKbc1pyAlZ,AMAZING,77,track,False,False,209200,1,1,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,0iv1vqUOxADWV9vhTlF4Qe,AMAZING,2022-02-14,1,album
8,6keyBQK6pA0OApRfM1f0dp,Panama,58,track,False,False,198546,1,5,4AGNJdJiVltImYk1UTLE0K,Sports,4AGNJdJiVltImYk1UTLE0K,Sports,4QcHsIfSbjgNzZmxqfRP7N,Naked All the Time,2015-07-24,8,album
9,4SqWKzw0CbA05TGszDgMlc,I Love You So,95,track,False,False,160239,1,1,027TpXKGwdXP7iwbjUSpV8,The Walters,027TpXKGwdXP7iwbjUSpV8,The Walters,7ucm85tRsWk6EyVHaYAxe9,I Love You So,2014-11-28,1,album
10,0ioTTk5l0Zz7Oh48qEocgj,KEEP IT UP,79,track,False,False,183000,1,1,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,36IWMZ2DOpKbLb0IrzWc4U,KEEP IT UP,2022-01-26,1,album
11,51vgdXfOG7nCQlCppohyNz,You Weren't Meant to See That,55,track,False,False,177240,1,4,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,5qIjIdqOGtrbJSc1Htiod6,Into The Shallows,2018-05-25,10,album
12,5YICiSTdTX0y9wwA7CuNYh,Aglow,60,track,False,False,167680,1,1,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,4gYkP020jxh3sMb2l3ccj1,Aglow,2015-12-04,1,album
13,3qpyxgH65qNhJ9hLS2gWrS,Origami,66,track,False,False,174182,1,5,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,3LJ8HoyzFM8NA5M1zd7Z5W,Big Whoop,2021-06-18,12,album
14,3AbV3JF0bJAZXeHEJZfpke,4 Seasons,64,track,False,True,301773,1,6,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,10,album
15,0sTlGEld0h8kIPZaKDYUf4,Notion,90,track,False,False,195120,1,1,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,4Uf8BVznefnd2xZm2nRFUx,Notion,2021-12-02,1,album
16,0LDiaSudHOYJ8e473mv5uY,Leave The Door Open,72,track,False,False,242096,1,2,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0S0r2RFucaW9kVjBtcBOV1,An Evening With Silk Sonic,2021-11-12,9,album
17,3Y7fpFZbHLpAvWJJYGehz0,Follow The Sun,74,track,False,False,256266,1,6,5lbM4g6bhxjNX7R5QHP2nD,Xavier Rudd,5lbM4g6bhxjNX7R5QHP2nD,Xavier Rudd,2GFXYpDQ1TOZ9zJUk30tXO,Spirit Bird,2012-01-01,13,album
18,7bp3zmEvpHLa0h32nhDUkB,L’enfer,84,track,False,False,189720,1,1,5j4HeCoUlzhfWtjAfM1acR,Stromae,5j4HeCoUlzhfWtjAfM1acR,Stromae,7bSSz8KnOpZaJor6Cs3GkM,L’enfer,2022-01-09,1,album
19,77loZpT5Y5PRP1S451P9Yz,The Reason,82,track,False,False,232800,1,8,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2zE1YKY7Okj10Tjl09jjth,The Reason (15th Anniversary Deluxe),2003-12-09,17,album
20,1E5Xu8dur0fAjSP1VpVhAZ,Best Friends,82,track,False,False,163504,1,9,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2nLOHgzXzwFEpl62zAgCEC,Dawn FM,2022-01-06,16,album
21,1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)",82,track,False,True,209777,1,8,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2nLOHgzXzwFEpl62zAgCEC,Dawn FM,2022-01-06,16,album
22,2SLwbpExuoBDZBpjfefCtV,Out of Time,87,track,False,False,214193,1,7,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2nLOHgzXzwFEpl62zAgCEC,Dawn FM,2022-01-06,16,album
23,1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,92,track,False,True,188918,1,5,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2nLOHgzXzwFEpl62zAgCEC,Dawn FM,2022-01-06,16,album
24,2vgUijXOTRMnWXDtvgMp2b,Take My Breath,83,track,False,False,339023,1,4,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2nLOHgzXzwFEpl62zAgCEC,Dawn FM,2022-01-06,16,album
25,3CzJEF5Mhznqt9G7v20DhY,Serate Toste,19,track,False,True,156774,1,3,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,0YUS9N9nIPDq4fh8Ognje2,Come Minimo,2021-11-04,6,album
26,64TViRlzIe0P1LELxCQ8MZ,Magari Poi Ti Passa,20,track,False,False,151050,1,5,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,0YUS9N9nIPDq4fh8Ognje2,Come Minimo,2021-11-04,6,album
27,2NadwPQAKe3w2SnRfZqv24,Pluto Projector - Live at Radio City Music Hall,49,track,False,False,289075,1,3,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,1Dtg3Qo9eMhrbT2Yr9EUOz,Live at Radio City Music Hall,2020-09-30,9,album
28,4TOGIKqwW1OJRyuBz0CHid,Tipo Fine (feat. Novelo),29,track,False,True,151893,1,4,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,0YUS9N9nIPDq4fh8Ognje2,Come Minimo,2021-11-04,6,album
29,62llbZDedaRkPJEFKuvBH6,Post Alluvione (feat. Bais),19,track,False,True,158786,1,2,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,0YUS9N9nIPDq4fh8Ognje2,Come Minimo,2021-11-04,6,album
30,19UqetmN8TW9zTNQaivW1O,Vietnam,21,track,False,True,192129,1,1,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,0YUS9N9nIPDq4fh8Ognje2,Come Minimo,2021-11-04,6,album
31,0SYxyBnPyP3NVRQpppKESS,Come Minimo,26,track,False,True,183440,1,6,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,5RUZs42sw44u16SpQQvubK,Giuse The Lizia,0YUS9N9nIPDq4fh8Ognje2,Come Minimo,2021-11-04,6,album
32,4Gw1SXoN1MlAmdM3J1NjmR,Found What I've Been Looking For,63,track,False,False,191933,1,1,5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,3NBXFA91U38BuJt3SlMwlI,Lighting Matches (Deluxe),2018-07-06,16,album
33,3xGD5KhnizETt7KQwxtUAc,Senza Di Me (feat. Venerus & Franco126),65,track,False,False,201961,1,1,4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,1RIFJfcfz9CgzSER8yweTm,Senza Di Me,2018-12-21,1,album
34,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,86,track,False,False,218106,1,3,1KP6TWI40m7p3QBTU6u2xo,BØRNS,1KP6TWI40m7p3QBTU6u2xo,BØRNS,17l7MIu0Jh0tdgK7or9ovw,Dopamine,2015-10-16,11,album
35,1NKilzEyipTC34AHEMnKAl,Rent Free,71,track,False,True,202824,1,1,4IVAbR2w4JJNJDDRFP3E83,6LACK,4IVAbR2w4JJNJDDRFP3E83,6LACK,06nzu940k6jhkJ5TacM6y5,Rent Free / By Any Means,2021-12-17,2,album
36,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,85,track,False,True,205458,1,3,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,3MEKpJ7wSSp6Z661ThjrUJ,Destined 2 Win,2021-04-02,21,album
37,1Xi84slp6FryDSCbzq4UCD,Arcade,84,track,False,False,183624,1,1,3klZnJvYGIbWritVwQD434,Duncan Laurence,3klZnJvYGIbWritVwQD434,Duncan Laurence,7BISGeB7QwhqRIadxuLHfG,Arcade,2019-03-07,1,album
38,51sqgGlmEJCdQY0sawikwt,Superclassico,42,track,False,True,172200,1,3,3fhMfkPPzksWuw0hEm4ldm,Ernia,3fhMfkPPzksWuw0hEm4ldm,Ernia,2hHDTcf1MzvkDdFm0CEujn,Gemelli,2021-01-19,13,album
39,3N23avLnmgSKQEfMPub95G,A Teen,66,track,False,False,201290,1,1,5fCJ5gYcUcJeDkrsCevigg,V.I.C,5fCJ5gYcUcJeDkrsCevigg,V.I.C,53iCPeqg2JYDQPj3z4qlsi,A Teen,2021-05-10,1,album
40,0CUJEDKDLddR0cojCVsXN1,Sameolemeek,48,track,False,True,131996,1,3,17Zu03OgBVxgLxWmRUyNOJ,Knxwledge,17Zu03OgBVxgLxWmRUyNOJ,Knxwledge,05csBMeliOTrGhti6tq1W2,"Meek, Vol. 6",2020-04-06,8,album
41,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,85,track,False,False,183956,1,12,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,78bpIziExqiI9qztvNFlQu,AM,2013-09-09,12,album
42,1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),82,track,False,False,438493,1,6,05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",1lKYaRbV0AayVPss9i4oOp,Anthology,1985,10,album
43,45S5WTQEGOB1VHr1Q4FuPl,Golden,86,track,False,False,208906,1,1,6KImCVD70vtIoJWnq6nGn3,Harry Styles,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,album
44,4ZJwt3yb5gVCufioOQHBKS,Not Into You,41,track,False,False,157800,1,1,597h7tVXuB7UPU6uWKhRkO,Brooksie,597h7tVXuB7UPU6uWKhRkO,Brooksie,0XXB3NjTAInL9dSZkMBVHI,Not Into You,2021-07-11,1,album
45,6Uj1ctrBOjOas8xZXGqKk4,Woman,95,track,False,True,172626,1,1,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,14,album
46,49Iyikt59PD6VtmNDqg7e8,Goldrushed,40,track,False,False,227080,1,6,7LAucJAvbQa7ZIA0qP8YI2,The Royal Concept,7LAucJAvbQa7ZIA0qP8YI2,The Royal Concept,4o7rdd2fYeSEXcTJLzpvsg,Royal,2013-01-01,6,album
47,56gyThTeNsbEGb8fPbHWKh,Spark,45,track,False,False,198986,1,4,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,6yhvsasMsZ1ZMuTk8qIHx0,More Than Just a Dream,2013-05-07,12,album
48,3GWL25OtAOCcyFu7WSx97I,Hail Bop,43,track,False,False,243693,1,2,2ARO60gI5do88ho6azmzab,Django Django,2ARO60gI5do88ho6azmzab,Django Django,1in9OlbNsLoJ8obUGhktxa,Django Django,2012-01-30,13,album
49,5PauSKeWaaV5b8WiWm16xQ,Get Away With It,43,track,False,False,195266,1,2,3XTDF3ka1IRLXu61qd36zK,Animal Kingdom,3XTDF3ka1IRLXu61qd36zK,Animal Kingdom,4V4Hm5wfZbA7XIqMDJSreu,The Looking Away,2012-05-08,10,album
50,1jJci4qxiYcOHhQR247rEU,Kids,80,track,False,False,302840,1,5,0SwO7SWeDHJijQ3XNS7xEE,MGMT,0SwO7SWeDHJijQ3XNS7xEE,MGMT,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,10,album
51,5CBcAuXhSrMVwxtDWLzZAX,Palm Trees,46,track,False,False,269866,1,7,3MJ2o2vTovueQARKmOzHls,Lowell,3MJ2o2vTovueQARKmOzHls,Lowell,10uoDqvsI31bw5oouIbsWr,We Loved Her Dearly,2014-09-16,12,album
52,525vzYkgrT8uerIzDe5Apx,Bella,58,track,False,False,276066,1,2,7tmMPdOmFvdRvbj2aWoiRi,Jovanotti,7tmMPdOmFvdRvbj2aWoiRi,Jovanotti,30GUrEUuHzu9zHatYKsh4k,Lorenzo 1997 - L'Albero,1997-02-17,19,album
53,3sSi7rkknbzSNc02yac6Tz,Pezzi di vetro,45,track,False,False,187733,1,2,16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,5c1TMPBpOc4qJebACcOm7K,Rimmel,1975-11-27,9,album
54,6hwawJtSqgzNfYfLfqTv2p,Generale,57,track,False,False,259626,1,1,16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,7lXs5nwf9uayxVnjDqB16J,De Gregori,1978,10,album
55,2qpacEyFxmbxCpIEqZkqvC,You Are the Right One,67,track,False,False,172506,1,1,4AGNJdJiVltImYk1UTLE0K,Sports,4AGNJdJiVltImYk1UTLE0K,Sports,4QcHsIfSbjgNzZmxqfRP7N,Naked All the Time,2015-07-24,8,album
56,2T2t1DXwzdilKF3BQPHREo,La donna cannone,59,track,False,False,279706,1,1,16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,7COQBoeP7bBHykCpFbdpR2,La Donna Cannone,1983,5,album
57,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,96,track,False,False,202735,1,1,3PhoLpVuITZKcymswpck5b,Elton John,3PhoLpVuITZKcymswpck5b,Elton John,5D8Rdb09BkmHscEGSWAlA6,Cold Heart (PNAU Remix),2021-08-13,1,album
58,1hIoDfI239CA61xPKYHGJF,30 IN HOTEL,26,track,False,True,162971,1,1,1khPlpMPliiZeK53WWSWXY,Frada,1khPlpMPliiZeK53WWSWXY,Frada,2L4WjvUnIf0tR9gQzwq80j,30 IN HOTEL,2021-09-22,1,album
59,3cfnGXJ9bmiWvFqEO6ff8B,After the Love Has Gone,70,track,False,False,278040,1,3,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4RLVTxnuVN5ZWZqBFnaaQt,I Am,1979-06,9,album
60,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,79,track,False,False,285653,1,7,7oPftvlwr6VrsViSDV7fJY,Green Day,7oPftvlwr6VrsViSDV7fJY,Green Day,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,2004-09-21,9,album
61,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,77,track,False,False,288293,1,5,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4RLVTxnuVN5ZWZqBFnaaQt,I Am,1979-06,9,album
62,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,83,track,False,False,339320,1,1,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",1hj1SYbJYdXloRiSjsCLXg,Raise!,1981-11-14,9,album
63,2grjqo0Frpf2okIBiifQKs,September,84,track,False,False,215093,1,7,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",2FW0uQ4WL25umm5p2VrZO7,"The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,10,album
64,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),95,track,False,True,212000,1,1,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,622NFw5Yk0OReMJ2XWcXUh,INDUSTRY BABY (feat. Jack Harlow),2021-07-23,1,album
65,4xm2RpQtpFVlPlO1v4BrBr,The Great Pretender,62,track,False,False,206573,1,2,4M1FpEWs2PeYfJe7xxJfhH,Freddie Mercury,4M1FpEWs2PeYfJe7xxJfhH,Freddie Mercury,2LCNkugsIYizh1dBYkN143,Messenger Of The Gods: The Singles Collection,2016-09-02,25,album
66,4Y6GIje3GErVRIq1Ff5BJq,Black Madonna,67,track,False,False,226533,1,3,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,2VuZJsJBPLwg9BeQFQle8G,Social Cues,2019-04-19,13,album
67,6hIOunhsLUT66KQgZV5dMD,Swing Lynn,56,track,False,False,321438,1,9,5dYGaoCO0iaUZKfl9K8Gtd,Harmless,5dYGaoCO0iaUZKfl9K8Gtd,Harmless,79zUXfErg2kVJQxQ7ypEZ8,I'm Sure,2012-08-14,10,album
68,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,78,track,False,False,290146,1,4,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,5bP82ZIls6rzhpf5Qu6AzC,Cigarettes After Sex,2017-06-09,10,album
69,7EkWXAI1wn8Ii883ecd9xr,Freaks,90,track,False,False,147062,1,1,1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,5WjaIWthUR3AjA0UYG3jR5,Freaks,2021-05-15,1,album
70,37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,83,track,False,False,348400,1,6,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,2rCS6Xwx32V27pvgFzLzlT,Dire Straits,1978-10-07,9,album
71,6GQLX6Z28fYwDNCrhaKzYF,Undercover Martyn,70,track,False,False,166573,1,7,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,6n8oS6u5qw6xWGT754V1M6,Tourist History,2010-03-01,10,album
72,3Am1jCkwxHBKNx6YI4MBhN,'A canzuncella,33,track,False,False,248626,1,9,0pBIW8SaN8CfC69yGlfmIO,Alunni Del Sole,0pBIW8SaN8CfC69yGlfmIO,Alunni Del Sole,4XMpc3zYjd0PfTVHjBayM0,'A canzuncella,1977-07-27,9,album
73,1KuVdyg8d6NlRhbpHxg5UF,Social Cues,70,track,False,False,219053,1,2,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,2VuZJsJBPLwg9BeQFQle8G,Social Cues,2019-04-19,13,album
74,7Cu2COdH93MnuireuKNiS3,Streetcar,72,track,False,False,246972,1,5,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,4uP43hIpmEEDuW7aOfiU2C,Pilgrim's Paradise,2015-11-12,7,album
75,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,88,track,False,False,272394,1,1,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,78bpIziExqiI9qztvNFlQu,AM,2013-09-09,12,album
76,1qfYG2JrchEyJiqKnkE7YQ,What You Know,1,track,False,False,189693,1,8,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,4V1rQRHuuOWs8fXRl16OMY,Tourist History,2010-02-07,10,album
77,4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,0,track,False,True,216318,1,7,5INjqkS1o8h1imAzPqGZBb,Tame Impala,5INjqkS1o8h1imAzPqGZBb,Tame Impala,0rxKf57PZvWEoU8v3m5W2q,Currents,2015-07-17,13,album
78,7Gs3otHnZDq514kFHf0nx7,Blue Notes,69,track,False,True,227808,1,8,20sxb77xiYeusSH8cVdatc,Meek Mill,20sxb77xiYeusSH8cVdatc,Meek Mill,6sNbRwX0lZREkdmUSDsVzo,DC4,2016-10-28,14,album
79,0H5tubrS0IuLTuqvNDQSiU,SENZA FIATO ཀརྨ (con VENERUS & JOAN THIELE),57,track,False,False,211506,1,9,7gjqZ8coFZimZDtdk04WP1,MACE,7gjqZ8coFZimZDtdk04WP1,MACE,2oT1W5fYFSfU3fz5Q55HWj,OBE,2021-02-04,17,album
80,2mlGPkAx4kwF8Df0GlScsC,Buttercup,77,track,False,False,208026,1,1,1vVHevk2PD45epYnDi9CCc,Jack Stauber,1vVHevk2PD45epYnDi9CCc,Jack Stauber,1RHa1VdX6lsLbeedgsV1cb,Pop Food,2017-03-25,11,album
81,340nB6iDnGpaofYoSg8BnL,Love Natural,56,track,False,False,199526,1,7,75EZuo5MHV2572NRpMWotC,Crystal Fighters,75EZuo5MHV2572NRpMWotC,Crystal Fighters,51nseEupot7iyDPpeH3jWW,Cave Rave,2013-05-27,10,album
82,7srhlu0A522JEuptp9gV5P,weekend da cani,29,track,False,False,166934,1,1,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,5U0yTlfVKW8yeEP0JkxuuY,sette pezzi,2020-11-27,7,album
83,7BUAdFBa7ZFO2C93c0lbTD,io e me,25,track,False,True,127200,1,1,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,43q5dgkCwCvAUKLnzc4c8u,io e me,2020-07-07,1,album
84,1gE7p3b4J8p4ivOCR2CO0Y,Marechià,59,track,False,False,264929,1,1,77J3V0V7sEOf5ifCDBSNaJ,Nu Genea,77J3V0V7sEOf5ifCDBSNaJ,Nu Genea,2VWCyefmIWJn1trgychc0W,Marechià,2021-07-09,1,album
85,1oaG3FsDl7ZkAEEJeHGfV7,In Un Certo Qual Modo,26,track,False,False,215973,1,1,4xgOj3GP5I1do9ip0MQkLa,Ghemon,4xgOj3GP5I1do9ip0MQkLa,Ghemon,6Cvn3yqESs3TQEyN1HbzZY,In Un Certo Qual Modo,2020-02-18,1,album
86,3xJv2qgDI30zFLRqn6tCa1,tutto gira,22,track,False,False,169529,1,5,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,1E8as8eVSpQ55KadFaxXvn,sette pezzi - frammenti,2021-01-29,11,album
87,7w9wtID1LutNr5G19XZ2yE,silenzioso,22,track,False,False,173429,1,3,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,5lQwH3yb4bvUNnFG5DXMRW,SANTACHIARA,1E8as8eVSpQ55KadFaxXvn,sette pezzi - frammenti,2021-01-29,11,album
88,1nA3TPIvnqUEGmxy8H4lux,La compagnia,41,track,False,False,348906,1,3,2caOYPej26UoQOyFnzXW3G,Lucio Battisti,2caOYPej26UoQOyFnzXW3G,Lucio Battisti,4Zegl0FIvsJD0nG7yJyHqd,"Lucio Battisti, la batteria, il contrabbasso, eccetera",1976,9,album
89,1itMfXkMWipjKmwA4E9mvP,Punk,52,track,False,False,233760,1,2,7KFOc3T4Xo8DVZt4PWw2qN,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN,Gazzelle,5NGI76xqdv82Fx2XlAw7Ou,Punk,2018-11-30,9,album
90,3SxSrUogj4LpAkLKXeTtTQ,Always,68,track,False,False,197333,1,2,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,5CNckxfLf4TCoMOoxgAU8l,Pony,2019-10-25,10,album
91,69CnKPbui8tAzEZkEtmPEo,Sì può darsi,46,track,False,False,186750,1,1,7BgEOZ9w3Y4IMShXTMu1nN,Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,Frah Quintale,3B3xjnLFk7fGMQsRSV1ZXQ,Sì può darsi,2021-04-23,1,album
92,7yq4Qj7cqayVTp3FF9CWbm,Riptide,84,track,False,False,204280,1,4,10exVja0key0uqUkk6LJRT,Vance Joy,10exVja0key0uqUkk6LJRT,Vance Joy,6rIbiUMmZJfqJRnXhVxFvg,Dream Your Life Away,2014-09-08,13,album
93,3GfOAdcoc3X5GPiiXmpBjK,Song 2,69,track,False,False,121880,1,2,7MhMgCo0Bl0Kukl93PZbYS,Blur,7MhMgCo0Bl0Kukl93PZbYS,Blur,1bgkxe4t0HNeLn9rhrx79x,Blur: The Best Of,2000-10-23,18,album
